Date,Time,Open,High,Low,Close,Volume
2014.07.15,0:00,1.3618,1.3628,1.3561,1.3567,12566
2014.07.16,0:00,1.3566,1.3572,1.352,1.3524,9337
2014.07.17,0:00,1.3524,1.354,1.3516,1.3525,9968
2014.07.18,0:00,1.3525,1.3535,1.349,1.3526,11570
2014.07.21,0:00,1.3527,1.3549,1.3512,1.3523,7809
2014.07.22,0:00,1.3522,1.3529,1.3458,1.3464,8989
2014.07.23,0:00,1.3465,1.3474,1.3454,1.3463,6529
2014.07.24,0:00,1.3462,1.3484,1.3437,1.3463,8155
2014.07.25,0:00,1.3462,1.3475,1.3421,1.3429,8961
2014.07.28,0:00,1.3429,1.3443,1.3426,1.3439,7573
2014.07.29,0:00,1.3438,1.3444,1.3403,1.3407,8632
2014.07.30,0:00,1.3408,1.3415,1.3366,1.3396,14579
2014.07.31,0:00,1.3395,1.34,1.3371,1.339,10792
2014.08.01,0:00,1.3389,1.3444,1.3378,1.3426,14575
2014.08.04,0:00,1.343,1.3432,1.3408,1.3421,8353
2014.08.05,0:00,1.342,1.3424,1.3358,1.3375,9266
2014.08.06,0:00,1.3375,1.3386,1.3333,1.3381,9408
2014.08.07,0:00,1.3382,1.3393,1.3337,1.3363,11022
2014.08.08,0:00,1.3362,1.3432,1.3343,1.3411,10183
2014.08.11,0:00,1.3407,1.3411,1.338,1.3384,5041
2014.08.12,0:00,1.3384,1.3386,1.3335,1.3368,5679
2014.08.13,0:00,1.3369,1.3415,1.3342,1.3363,7747
2014.08.14,0:00,1.3363,1.3407,1.3348,1.3364,7611
2014.08.15,0:00,1.3366,1.3411,1.3358,1.3398,9176
2014.08.18,0:00,1.339,1.3398,1.3352,1.3363,5275
2014.08.19,0:00,1.3362,1.3363,1.3313,1.3319,7478
2014.08.20,0:00,1.3319,1.3324,1.3255,1.3258,8992
2014.08.21,0:00,1.3258,1.3288,1.3241,1.328,7253
2014.08.22,0:00,1.3279,1.3296,1.322,1.324,11085
2014.08.25,0:00,1.3195,1.3217,1.3183,1.3191,6610
2014.08.26,0:00,1.3191,1.3214,1.3164,1.3167,7846
2014.08.27,0:00,1.3166,1.3209,1.3152,1.3192,12599
2014.08.28,0:00,1.3192,1.322,1.3159,1.3181,13570
2014.08.29,0:00,1.3182,1.3196,1.3133,1.3136,12091
2014.09.01,0:00,1.3127,1.3145,1.3119,1.3128,6599
2014.09.02,0:00,1.3127,1.3136,1.311,1.3132,11160
2014.09.03,0:00,1.3133,1.3159,1.3122,1.315,13785
2014.09.04,0:00,1.3149,1.3153,1.2919,1.2943,26018
2014.09.05,0:00,1.2942,1.2988,1.2921,1.2951,17526
2014.09.08,0:00,1.2955,1.2959,1.2881,1.2894,13802
2014.09.09,0:00,1.2894,1.2957,1.2859,1.2937,18545
2014.09.10,0:00,1.2937,1.2962,1.2883,1.2914,21656
2014.09.11,0:00,1.2916,1.2951,1.2897,1.292,19770
2014.09.12,0:00,1.2919,1.2979,1.2908,1.2954,19482
2014.09.15,0:00,1.2972,1.2972,1.2908,1.2933,14409
2014.09.16,0:00,1.2937,1.2995,1.2922,1.2955,19856
2014.09.17,0:00,1.2956,1.2981,1.2852,1.2858,28453
2014.09.18,0:00,1.2859,1.293,1.2834,1.2916,22361
2014.09.19,0:00,1.2915,1.2928,1.2829,1.283,18087
2014.09.22,0:00,1.2833,1.2867,1.2816,1.2848,11243
2014.09.23,0:00,1.2848,1.29,1.2842,1.2846,11424
2014.09.24,0:00,1.2846,1.2863,1.2774,1.2779,11752
2014.09.25,0:00,1.278,1.2783,1.2696,1.275,16192
2014.09.26,0:00,1.2749,1.276,1.2676,1.2683,12682
2014.09.29,0:00,1.2681,1.2714,1.2663,1.2684,12496
2014.09.30,0:00,1.2684,1.2702,1.257,1.263,18293
2014.10.01,0:00,1.263,1.2639,1.2583,1.2622,20970
2014.10.02,0:00,1.2621,1.2698,1.2613,1.2668,27195
2014.10.03,0:00,1.2667,1.2674,1.25,1.2514,18872
2014.10.06,0:00,1.2511,1.2674,1.2508,1.2654,18104
2014.10.07,0:00,1.2654,1.2681,1.2583,1.2668,26564
2014.10.08,0:00,1.2668,1.2748,1.2622,1.2733,27247
2014.10.09,0:00,1.2732,1.2791,1.2664,1.269,28223
2014.10.10,0:00,1.2689,1.2715,1.2605,1.2621,21126
2014.10.13,0:00,1.263,1.2761,1.262,1.2751,19506
2014.10.14,0:00,1.2749,1.2767,1.264,1.2657,23271
2014.10.15,0:00,1.2656,1.2886,1.2624,1.2837,42131
2014.10.16,0:00,1.2837,1.2844,1.2705,1.2808,37869
2014.10.17,0:00,1.2808,1.2836,1.2743,1.2757,19840
2014.10.20,0:00,1.275,1.2816,1.2731,1.2799,17033
2014.10.21,0:00,1.2799,1.284,1.2714,1.2715,21724
2014.10.22,0:00,1.2714,1.2739,1.2637,1.2648,20863
2014.10.23,0:00,1.2646,1.2676,1.2613,1.2645,19420
2014.10.24,0:00,1.2645,1.2695,1.2634,1.2668,16667
2014.10.27,0:00,1.2675,1.2723,1.2665,1.2697,16005
2014.10.28,0:00,1.2697,1.2764,1.2684,1.2734,17920
2014.10.29,0:00,1.2733,1.277,1.263,1.2631,20805
2014.10.30,0:00,1.2631,1.2639,1.2547,1.2612,26654
2014.10.31,0:00,1.2612,1.2617,1.2485,1.2525,32923
2014.11.03,0:00,1.2505,1.2513,1.2439,1.2481,26722
2014.11.04,0:00,1.248,1.2577,1.248,1.2545,22307
2014.11.05,0:00,1.2545,1.2566,1.2457,1.2485,27800
2014.11.06,0:00,1.2485,1.2533,1.2364,1.2374,33152
2014.11.07,0:00,1.2374,1.2469,1.2357,1.2454,31561
2014.11.10,0:00,1.247,1.2509,1.2418,1.242,19320
2014.11.11,0:00,1.242,1.2499,1.2394,1.2474,19344
2014.11.12,0:00,1.2474,1.2497,1.2419,1.2437,26278
2014.11.13,0:00,1.2437,1.2491,1.2426,1.2476,18255
2014.11.14,0:00,1.2475,1.2546,1.2398,1.2521,25303
2014.11.17,0:00,1.253,1.2577,1.2444,1.2449,20605
2014.11.18,0:00,1.2448,1.2545,1.2443,1.2536,19622
2014.11.19,0:00,1.2535,1.2599,1.2512,1.2553,21442
2014.11.20,0:00,1.2553,1.2575,1.2504,1.2538,25885
2014.11.21,0:00,1.2538,1.2568,1.2374,1.2392,28505
2014.11.24,0:00,1.2362,1.2444,1.2361,1.2442,17526
2014.11.25,0:00,1.2441,1.2487,1.2402,1.2473,18556
2014.11.26,0:00,1.2473,1.2531,1.2443,1.2505,19056
2014.11.27,0:00,1.2505,1.2523,1.2464,1.2466,10679
2014.11.28,0:00,1.2465,1.249,1.2426,1.2448,16328
2014.12.01,0:00,1.2463,1.2506,1.2419,1.2469,22113
2014.12.02,0:00,1.2468,1.2476,1.2376,1.2382,15553
2014.12.03,0:00,1.2381,1.239,1.2301,1.231,20684
2014.12.04,0:00,1.2309,1.2456,1.2278,1.2378,32909
2014.12.05,0:00,1.2377,1.2392,1.227,1.2285,24495
2014.12.08,0:00,1.2287,1.2343,1.2247,1.2317,19131
2014.12.09,0:00,1.2314,1.2447,1.2292,1.2373,28156
2014.12.10,0:00,1.2373,1.2448,1.2361,1.2447,23914
2014.12.11,0:00,1.2446,1.2495,1.237,1.241,31019
2014.12.12,0:00,1.2409,1.2485,1.2384,1.2454,24672
2014.12.15,0:00,1.2474,1.2478,1.2414,1.2436,25302
2014.12.16,0:00,1.2435,1.2569,1.2433,1.251,34118
2014.12.17,0:00,1.2509,1.2515,1.232,1.2341,36132
2014.12.18,0:00,1.234,1.2352,1.2265,1.2285,26859
2014.12.19,0:00,1.2285,1.2301,1.222,1.2226,18924
2014.12.22,0:00,1.2222,1.2272,1.2216,1.2228,11289
2014.12.23,0:00,1.2229,1.2245,1.2164,1.2171,12063
2014.12.24,0:00,1.2171,1.2219,1.2169,1.2201,6826
2014.12.26,0:00,1.2213,1.2216,1.2168,1.2178,3666
2014.12.29,0:00,1.2177,1.222,1.2142,1.2151,12477
2014.12.30,0:00,1.2151,1.2187,1.2123,1.2155,13348
2014.12.31,0:00,1.2154,1.2169,1.2097,1.2102,9132
2015.01.02,0:00,1.2051,1.2069,1.2,1.2001,13273
2015.01.05,0:00,1.1948,1.1976,1.1865,1.193,26139
2015.01.06,0:00,1.1931,1.1968,1.1884,1.1889,23540
2015.01.07,0:00,1.1888,1.1896,1.1801,1.1839,27604
2015.01.08,0:00,1.1837,1.1847,1.1754,1.1791,20580
2015.01.09,0:00,1.1791,1.1846,1.1762,1.1835,25914
2015.01.12,0:00,1.1844,1.187,1.1786,1.1833,20040
2015.01.13,0:00,1.1832,1.1859,1.1752,1.1772,23719
2015.01.14,0:00,1.1771,1.1846,1.1727,1.1788,29481
2015.01.15,0:00,1.1789,1.1792,1.1561,1.163,68177
2015.01.16,0:00,1.1625,1.1648,1.1459,1.1565,40742
2015.01.19,0:00,1.1553,1.1638,1.1551,1.1602,19009
2015.01.20,0:00,1.1602,1.1615,1.154,1.1548,18643
2015.01.21,0:00,1.1549,1.1678,1.1539,1.1608,36683
2015.01.22,0:00,1.1608,1.165,1.1315,1.1364,57410
2015.01.23,0:00,1.1363,1.1373,1.1114,1.1208,58439
2015.01.26,0:00,1.1151,1.1295,1.1097,1.1237,41647
2015.01.27,0:00,1.1237,1.1422,1.1223,1.138,43636
2015.01.28,0:00,1.1379,1.1383,1.1275,1.1286,40649
2015.01.29,0:00,1.1286,1.1367,1.1261,1.1319,36122
2015.01.30,0:00,1.1317,1.1363,1.1276,1.128,33656
2015.02.02,0:00,1.131,1.1362,1.1292,1.1337,30024
2015.02.03,0:00,1.134,1.1533,1.1312,1.1476,42643
2015.02.04,0:00,1.1477,1.1484,1.1315,1.1343,38192
2015.02.05,0:00,1.1345,1.1498,1.1303,1.1475,47899
2015.02.06,0:00,1.1476,1.1485,1.1311,1.1313,32279
2015.02.09,0:00,1.1295,1.1359,1.127,1.1323,30854
2015.02.10,0:00,1.1322,1.1345,1.1272,1.132,28722
2015.02.11,0:00,1.132,1.1346,1.1279,1.1335,24158
2015.02.12,0:00,1.1329,1.1423,1.1301,1.14,36089
2015.02.13,0:00,1.1401,1.1443,1.1379,1.1392,26756
2015.02.16,0:00,1.1396,1.1428,1.1319,1.135,17574
2015.02.17,0:00,1.1351,1.1448,1.1321,1.141,27367
2015.02.18,0:00,1.1409,1.1416,1.1333,1.1396,25523
2015.02.19,0:00,1.1396,1.145,1.1355,1.1367,23340
2015.02.20,0:00,1.1368,1.1429,1.1278,1.1379,40669
2015.02.23,0:00,1.1389,1.1396,1.1294,1.1334,20973
2015.02.24,0:00,1.1334,1.1358,1.1288,1.1339,28220
2015.02.25,0:00,1.1338,1.1388,1.1335,1.136,21584
2015.02.26,0:00,1.136,1.1379,1.1183,1.1197,28985
2015.02.27,0:00,1.1196,1.1245,1.1175,1.1193,29362
2015.03.02,0:00,1.1181,1.124,1.1159,1.1182,20031
2015.03.03,0:00,1.1182,1.1217,1.1154,1.1175,20039
2015.03.04,0:00,1.1175,1.1185,1.1061,1.1076,26564
2015.03.05,0:00,1.1076,1.1114,1.0987,1.1025,32954
2015.03.06,0:00,1.1025,1.1032,1.0838,1.084,32694
2015.03.09,0:00,1.0829,1.0906,1.0822,1.085,21232
2015.03.10,0:00,1.085,1.0855,1.0692,1.0696,38343
2015.03.11,0:00,1.0697,1.0716,1.051,1.0546,45007
2015.03.12,0:00,1.0547,1.0683,1.0493,1.0634,44913
2015.03.13,0:00,1.0634,1.0634,1.0462,1.0489,36772
2015.03.16,0:00,1.0469,1.0619,1.0469,1.0566,30091
2015.03.17,0:00,1.0567,1.065,1.0551,1.0596,27377
2015.03.18,0:00,1.0596,1.104,1.0579,1.086,55284
2015.03.19,0:00,1.0864,1.0919,1.0612,1.0659,59928
2015.03.20,0:00,1.0654,1.0882,1.0648,1.0824,42813
2015.03.23,0:00,1.0839,1.0971,1.0767,1.0945,52052
2015.03.24,0:00,1.0945,1.1029,1.089,1.0924,47388
2015.03.25,0:00,1.0923,1.1014,1.09,1.0968,37100
2015.03.26,0:00,1.0968,1.1052,1.0856,1.0883,41599
2015.03.27,0:00,1.088,1.0948,1.0801,1.0885,41673
2015.03.30,0:00,1.0886,1.0894,1.0809,1.0831,30414
2015.03.31,0:00,1.0832,1.0845,1.0712,1.0731,34425
2015.04.01,0:00,1.073,1.0799,1.0718,1.0762,36229
2015.04.02,0:00,1.0762,1.0905,1.075,1.0879,28438
2015.04.03,0:00,1.088,1.1027,1.0864,1.0973,17814
2015.04.06,0:00,1.1,1.1035,1.0909,1.0922,16356
2015.04.07,0:00,1.0921,1.0954,1.0803,1.0814,28699
2015.04.08,0:00,1.0813,1.0887,1.0763,1.0779,33774
2015.04.09,0:00,1.078,1.0788,1.0637,1.0658,29798
2015.04.10,0:00,1.0658,1.0683,1.0567,1.06,28783
2015.04.13,0:00,1.0584,1.0619,1.052,1.0566,30738
2015.04.14,0:00,1.0567,1.0707,1.0531,1.0654,33592
2015.04.15,0:00,1.0653,1.0702,1.057,1.0684,39094
2015.04.16,0:00,1.0684,1.0817,1.0624,1.076,44263
2015.04.17,0:00,1.0761,1.0848,1.0733,1.0809,39970
2015.04.20,0:00,1.0814,1.082,1.0712,1.0737,28298
2015.04.21,0:00,1.0737,1.0781,1.0659,1.0734,27936
2015.04.22,0:00,1.0735,1.08,1.0708,1.0724,31470
2015.04.23,0:00,1.0723,1.0845,1.0665,1.0823,34758
2015.04.24,0:00,1.0823,1.0899,1.0784,1.0871,36022
2015.04.27,0:00,1.086,1.09259,1.08186,1.08906,144959
2015.04.28,0:00,1.08905,1.09904,1.08591,1.098,191133
2015.04.29,0:00,1.09799,1.11871,1.09589,1.11272,192022
2015.04.30,0:00,1.11276,1.12656,1.10706,1.12233,205726
2015.05.01,0:00,1.12231,1.12887,1.11737,1.1197,140731
2015.05.04,0:00,1.11879,1.12237,1.11219,1.11449,124785
2015.05.05,0:00,1.1145,1.12223,1.10655,1.11842,154531
2015.05.06,0:00,1.11842,1.13695,1.11742,1.13461,185814
2015.05.07,0:00,1.13464,1.1391,1.12365,1.12657,188164
2015.05.08,0:00,1.12653,1.12888,1.11786,1.121,184741
2015.05.11,0:00,1.11989,1.12058,1.11305,1.1155,150818
2015.05.12,0:00,1.11545,1.12783,1.11338,1.12119,153052
2015.05.13,0:00,1.12123,1.13821,1.12019,1.13534,164033
2015.05.14,0:00,1.1353,1.14442,1.13399,1.14087,171739
2015.05.15,0:00,1.14088,1.14662,1.13232,1.14463,163655
2015.05.18,0:00,1.14465,1.14487,1.12979,1.13141,142679
2015.05.19,0:00,1.13142,1.13257,1.1118,1.11488,172683
2015.05.20,0:00,1.11489,1.11514,1.10618,1.10918,189331
2015.05.21,0:00,1.10923,1.11805,1.10792,1.11108,169307
2015.05.22,0:00,1.11112,1.12077,1.10014,1.10139,166731
2015.05.25,0:00,1.10024,1.10091,1.09582,1.09772,73026
2015.05.26,0:00,1.09766,1.09806,1.08627,1.08736,178572
2015.05.27,0:00,1.08714,1.09285,1.08184,1.09033,172000
2015.05.28,0:00,1.09032,1.09582,1.08673,1.0948,188163
2015.05.29,0:00,1.09485,1.10056,1.09251,1.09898,166033
2015.06.01,0:00,1.09802,1.09884,1.08865,1.09258,166984
2015.06.02,0:00,1.0926,1.11931,1.09153,1.11496,197265
2015.06.03,0:00,1.11501,1.12845,1.10786,1.12732,190097
2015.06.04,0:00,1.12733,1.13791,1.12219,1.12371,193107
2015.06.05,0:00,1.12369,1.12795,1.10486,1.11166,197317
2015.06.08,0:00,1.10964,1.13063,1.10835,1.12904,164197
2015.06.09,0:00,1.12905,1.13449,1.12135,1.12815,185678
2015.06.10,0:00,1.1282,1.13858,1.12594,1.13229,210956
2015.06.11,0:00,1.1323,1.13307,1.11815,1.12575,172788
2015.06.12,0:00,1.12569,1.12958,1.11506,1.12604,178908
2015.06.15,0:00,1.12083,1.12937,1.11885,1.12819,154370
2015.06.16,0:00,1.12819,1.13291,1.1204,1.12467,140941
2015.06.17,0:00,1.12465,1.13571,1.12051,1.13364,165146
2015.06.18,0:00,1.13356,1.14354,1.13295,1.13571,178654
2015.06.19,0:00,1.13571,1.13998,1.12914,1.13485,131387
2015.06.22,0:00,1.13722,1.14098,1.13112,1.13391,146708
2015.06.23,0:00,1.134,1.13468,1.11344,1.11668,165526
2015.06.24,0:00,1.11668,1.12343,1.11541,1.12032,158876
2015.06.25,0:00,1.12033,1.12273,1.1153,1.12026,137073
2015.06.26,0:00,1.12035,1.12195,1.11294,1.11716,130254
2015.06.29,0:00,1.10049,1.12778,1.09538,1.12348,244652
2015.06.30,0:00,1.12349,1.12437,1.11116,1.11437,199048
2015.07.01,0:00,1.11438,1.11707,1.10422,1.1052,158481
2015.07.02,0:00,1.10528,1.11209,1.10316,1.10827,143630
2015.07.03,0:00,1.10828,1.11171,1.10646,1.1106,110865
2015.07.06,0:00,1.09917,1.1095,1.09687,1.10549,180478
2015.07.07,0:00,1.1055,1.10579,1.09156,1.10097,196676
2015.07.08,0:00,1.10106,1.1092,1.09735,1.10753,200037
2015.07.09,0:00,1.10754,1.11246,1.09907,1.10349,169007
2015.07.10,0:00,1.10354,1.12154,1.10298,1.11549,190233
2015.07.13,0:00,1.10936,1.11961,1.09946,1.10045,168098
2015.07.14,0:00,1.10045,1.10827,1.09647,1.10074,165971
2015.07.15,0:00,1.10077,1.10349,1.09291,1.09435,153883
2015.07.16,0:00,1.09454,1.09619,1.08547,1.08737,150937
2015.07.17,0:00,1.08744,1.09062,1.08278,1.08298,122565
2015.07.20,0:00,1.08307,1.08696,1.08077,1.08241,115059
2015.07.21,0:00,1.08241,1.09685,1.08108,1.09339,141604
2015.07.22,0:00,1.09339,1.09661,1.08688,1.09272,136620
2015.07.23,0:00,1.09273,1.10174,1.0921,1.09846,147291
2015.07.24,0:00,1.09846,1.09951,1.09246,1.09759,116154
2015.07.27,0:00,1.09815,1.11287,1.09683,1.10872,142937
2015.07.28,0:00,1.10879,1.1099,1.10215,1.10592,122891
2015.07.29,0:00,1.10587,1.10832,1.09661,1.09827,136555
2015.07.30,0:00,1.0983,1.09886,1.08925,1.09312,133596
2015.07.31,0:00,1.09313,1.11135,1.09204,1.09821,160636
2015.08.03,0:00,1.09717,1.09952,1.09405,1.09494,124772
2015.08.04,0:00,1.09494,1.09868,1.08783,1.08801,137256
2015.08.05,0:00,1.08802,1.09368,1.08473,1.09046,145648
2015.08.06,0:00,1.09046,1.09428,1.08728,1.09243,119911
2015.08.07,0:00,1.09243,1.09775,1.08545,1.09599,131323
2015.08.10,0:00,1.09646,1.10407,1.09246,1.10177,116736
2015.08.11,0:00,1.10177,1.10876,1.09598,1.10409,165683
2015.08.12,0:00,1.10414,1.12133,1.10236,1.11565,162324
2015.08.13,0:00,1.11567,1.11884,1.10792,1.1149,121678
2015.08.14,0:00,1.1149,1.1188,1.1097,1.1112,114069
2015.08.17,0:00,1.11138,1.11242,1.1058,1.10768,104445
2015.08.18,0:00,1.10768,1.10932,1.10164,1.10231,100066
2015.08.19,0:00,1.10231,1.11338,1.10171,1.11188,136886
2015.08.20,0:00,1.11188,1.12441,1.11064,1.12412,147163
2015.08.21,0:00,1.12412,1.13879,1.12286,1.13862,182097
2015.08.24,0:00,1.13768,1.17133,1.13688,1.16177,302760
2015.08.25,0:00,1.16184,1.16211,1.13957,1.15158,265216
2015.08.26,0:00,1.15158,1.15593,1.12908,1.13126,247327
2015.08.27,0:00,1.13127,1.1364,1.12023,1.12447,188063
2015.08.28,0:00,1.12445,1.13091,1.11553,1.11849,152724
2015.08.31,0:00,1.11693,1.12619,1.11673,1.121,128220
2015.09.01,0:00,1.12095,1.13313,1.12073,1.1314,186070
2015.09.02,0:00,1.1314,1.13188,1.12157,1.12263,162418
2015.09.03,0:00,1.12265,1.12426,1.10866,1.11217,153986
2015.09.04,0:00,1.1122,1.11884,1.10888,1.11479,155618
2015.09.07,0:00,1.11625,1.11771,1.11207,1.11686,103469
2015.09.08,0:00,1.1169,1.12289,1.11519,1.12017,138978
2015.09.09,0:00,1.12018,1.12157,1.1131,1.12061,148220
2015.09.10,0:00,1.12062,1.12947,1.11711,1.12787,174026
2015.09.11,0:00,1.12789,1.13488,1.12536,1.13325,144817
2015.09.14,0:00,1.13315,1.13724,1.12826,1.13156,114024
2015.09.15,0:00,1.13156,1.1328,1.12577,1.12686,125997
2015.09.16,0:00,1.12688,1.13198,1.12133,1.12886,119986
2015.09.17,0:00,1.12886,1.14405,1.12838,1.1433,146096
2015.09.18,0:00,1.14331,1.14594,1.12687,1.12968,161398
2015.09.21,0:00,1.12828,1.13294,1.11805,1.11884,127550
2015.09.22,0:00,1.11882,1.12068,1.11125,1.11189,133641
2015.09.23,0:00,1.11189,1.12128,1.11044,1.11843,138121
2015.09.24,0:00,1.11852,1.12952,1.11637,1.12289,163059
2015.09.25,0:00,1.12289,1.12333,1.11154,1.12012,159632
2015.09.28,0:00,1.11852,1.12469,1.11457,1.12435,151665
2015.09.29,0:00,1.12435,1.12808,1.11931,1.12483,160558
2015.09.30,0:00,1.1248,1.12606,1.11565,1.11753,142115
2015.10.01,0:00,1.11749,1.12084,1.11344,1.11935,132218
2015.10.02,0:00,1.11936,1.13177,1.11496,1.12096,163907
2015.10.05,0:00,1.12198,1.12886,1.11727,1.11871,151425
2015.10.06,0:00,1.11873,1.12789,1.11713,1.12711,135180
2015.10.07,0:00,1.1272,1.12834,1.12108,1.12371,144245
2015.10.08,0:00,1.12366,1.13264,1.12339,1.12753,136096
2015.10.09,0:00,1.12753,1.13865,1.12665,1.13588,142243
2015.10.12,0:00,1.13606,1.13962,1.13538,1.13572,85108
2015.10.13,0:00,1.13576,1.14104,1.13435,1.13782,123168
2015.10.14,0:00,1.13783,1.14884,1.13768,1.14729,136904
2015.10.15,0:00,1.14726,1.14945,1.13624,1.13787,152158
2015.10.16,0:00,1.13793,1.13957,1.13336,1.13488,127124
2015.10.19,0:00,1.13555,1.13783,1.13051,1.1325,119462
2015.10.20,0:00,1.13258,1.13863,1.13233,1.13443,108603
2015.10.21,0:00,1.13447,1.13767,1.13334,1.1338,105491
2015.10.22,0:00,1.1338,1.13505,1.10995,1.11077,163107
2015.10.23,0:00,1.11077,1.11392,1.09959,1.10128,174009
2015.10.26,0:00,1.10014,1.10677,1.10007,1.10561,123647
2015.10.27,0:00,1.1056,1.1078,1.10295,1.10482,120005
2015.10.28,0:00,1.10483,1.1095,1.08962,1.09225,150717
2015.10.29,0:00,1.09221,1.09849,1.09014,1.09769,151057
2015.10.30,0:00,1.0977,1.10719,1.09648,1.10018,174250
2015.11.02,0:00,1.10351,1.10519,1.09996,1.1015,117288
2015.11.03,0:00,1.1015,1.10294,1.09354,1.09621,123580
2015.11.04,0:00,1.09631,1.09671,1.08433,1.08644,148106
2015.11.05,0:00,1.08647,1.08966,1.08329,1.0883,145232
2015.11.06,0:00,1.08827,1.0893,1.07056,1.0738,149548
2015.11.09,0:00,1.07294,1.07893,1.07187,1.07504,137300
2015.11.10,0:00,1.07504,1.07632,1.06736,1.07233,135288
2015.11.11,0:00,1.07234,1.07729,1.07048,1.07424,123632
2015.11.12,0:00,1.07424,1.08292,1.06901,1.08127,176228
2015.11.13,0:00,1.08126,1.08162,1.07133,1.07618,153375
2015.11.16,0:00,1.07401,1.07572,1.06738,1.06854,136347
2015.11.17,0:00,1.06854,1.06899,1.06301,1.06408,141330
2015.11.18,0:00,1.06409,1.06917,1.06162,1.06586,127677
2015.11.19,0:00,1.06586,1.07622,1.06547,1.07328,156513
2015.11.20,0:00,1.07327,1.07374,1.06391,1.06422,135016
2015.11.23,0:00,1.06385,1.0656,1.05917,1.06352,136112
2015.11.24,0:00,1.06351,1.06725,1.06189,1.0642,141132
2015.11.25,0:00,1.06421,1.06885,1.05665,1.06236,161096
2015.11.26,0:00,1.06237,1.06267,1.05993,1.06095,83100
2015.11.27,0:00,1.06086,1.06373,1.05677,1.05917,106150
2015.11.30,0:00,1.05886,1.05942,1.05572,1.0564,115064
2015.12.01,0:00,1.05637,1.06365,1.05622,1.06314,138841
2015.12.02,0:00,1.06317,1.06358,1.055,1.06139,145696
2015.12.03,0:00,1.06137,1.09803,1.05216,1.09389,214069
2015.12.04,0:00,1.09388,1.09555,1.08352,1.08753,209156
2015.12.07,0:00,1.0874,1.08868,1.07952,1.08363,127368
2015.12.08,0:00,1.08364,1.0902,1.08294,1.08906,138674
2015.12.09,0:00,1.08911,1.10423,1.08784,1.10245,169946
2015.12.10,0:00,1.10245,1.10245,1.09244,1.09396,152073
2015.12.11,0:00,1.09397,1.10299,1.09258,1.09941,173980
2015.12.14,0:00,1.09836,1.10479,1.09449,1.09942,179956
2015.12.15,0:00,1.09942,1.10589,1.09039,1.09277,160525
2015.12.16,0:00,1.09284,1.10105,1.08872,1.09103,186042
2015.12.17,0:00,1.09103,1.09131,1.08017,1.08248,160546
2015.12.18,0:00,1.08249,1.08738,1.08041,1.0866,170642
2015.12.21,0:00,1.08511,1.09382,1.08458,1.0914,130317
2015.12.22,0:00,1.0914,1.09833,1.09015,1.09555,120388
2015.12.23,0:00,1.09556,1.09562,1.08692,1.09086,99629
2015.12.24,0:00,1.09093,1.09669,1.09028,1.09521,57707
2015.12.28,0:00,1.09442,1.09917,1.09404,1.09661,72795
2015.12.29,0:00,1.09662,1.09909,1.08983,1.09187,87873
2015.12.30,0:00,1.09186,1.0943,1.09009,1.09309,89707
2015.12.31,0:00,1.0931,1.09364,1.08521,1.08607,65364
2016.01.04,0:00,1.0873,1.09456,1.07802,1.08299,163695
2016.01.05,0:00,1.08293,1.08379,1.07098,1.07472,134015
2016.01.06,0:00,1.07472,1.07987,1.07139,1.07799,153589
2016.01.07,0:00,1.078,1.09393,1.07701,1.0931,184341
2016.01.08,0:00,1.09314,1.09327,1.08024,1.09255,190049
2016.01.11,0:00,1.09185,1.0969,1.08471,1.0858,153309
2016.01.12,0:00,1.0858,1.08995,1.0819,1.0857,161293
2016.01.13,0:00,1.08571,1.0887,1.08041,1.08761,170391
2016.01.14,0:00,1.0876,1.09425,1.08338,1.08643,192030
2016.01.15,0:00,1.08642,1.09838,1.08538,1.09121,207574
2016.01.18,0:00,1.0918,1.0927,1.08681,1.08908,120003
2016.01.19,0:00,1.08909,1.09381,1.08586,1.09061,165491
2016.01.20,0:00,1.0906,1.09752,1.08764,1.08878,212062
2016.01.21,0:00,1.08882,1.09207,1.07766,1.08721,240577
2016.01.22,0:00,1.08719,1.08757,1.07883,1.07932,178293
2016.01.25,0:00,1.07922,1.0856,1.07877,1.08483,145925
2016.01.26,0:00,1.08484,1.08734,1.08178,1.08697,146672
2016.01.27,0:00,1.08695,1.09155,1.08498,1.08906,176540
2016.01.28,0:00,1.08917,1.09668,1.08688,1.09389,176180
2016.01.29,0:00,1.09389,1.09477,1.0809,1.08313,226355
2016.02.01,0:00,1.08318,1.0912,1.0814,1.0886,149184
2016.02.02,0:00,1.0886,1.09394,1.08843,1.09175,155670
2016.02.03,0:00,1.09175,1.11446,1.09029,1.11039,222460
2016.02.04,0:00,1.11043,1.12382,1.10688,1.12071,245404
2016.02.05,0:00,1.12073,1.12475,1.1108,1.11555,209996
2016.02.08,0:00,1.11424,1.12151,1.10858,1.11919,209049
2016.02.09,0:00,1.11918,1.13374,1.11615,1.12915,274670
2016.02.10,0:00,1.12917,1.13107,1.11597,1.12908,274842
2016.02.11,0:00,1.12912,1.13757,1.12731,1.13234,313015
2016.02.12,0:00,1.13234,1.13331,1.12133,1.12493,248371
2016.02.15,0:00,1.12359,1.1249,1.11271,1.1153,165135
2016.02.16,0:00,1.11531,1.11921,1.11234,1.1143,192537
2016.02.17,0:00,1.11426,1.11782,1.11051,1.11267,199670
2016.02.18,0:00,1.11271,1.11488,1.10701,1.11059,193715
